user_id,sex,bdate,city
637717230,1,1.12.2000,Unknown
638177799,1,7.9,Пенза
638201682,2,14.12.1967,Unknown
638545731,2,14.3.1992,Unknown
638741849,2,2.2.1974,Unknown
638967387,2,10.2.1995,Unknown
639189029,2,27.12.1993,Unknown
639335232,2,26.6.2007,Unknown
639397141,2,,Unknown
639454503,2,5.5.2009,Unknown
639695661,2,29.11.1974,Unknown
639868729,2,20.9.1996,Кандалакша
639890118,2,11.7.1981,Элиста
640213482,2,9.9.1981,Unknown
640344493,2,21.6.1981,Unknown
640366146,2,26.8.1983,Unknown
640723951,1,,Балаково
641413189,2,31.3.1975,Unknown
641460131,1,8.10.2007,Unknown
642444540,2,,Unknown
642595493,2,23.1.2001,Unknown
642650927,2,,Тамбов
642766309,2,2.7.1983,Unknown
642854658,2,18.11.1955,Unknown
642974039,2,27.7.1987,Bangkok
643119308,2,6.8.1983,Unknown
643283307,2,13.9.1996,Кишинев
643399601,2,,Волгоград
643489113,1,23.11.2009,Unknown
643579616,2,8.3.2007,Unknown
643781058,2,,Unknown
643786903,1,2.12,Курганинск
643908044,2,25.5.2003,Unknown
643928013,2,18.11.1985,Екатеринбург
643935381,2,12.8.2000,Unknown
643959194,2,,Владикавказ
644122091,1,21.1.2006,Курск
644162710,2,21.2,Энгельс
644237401,2,20.4.1991,Архангельск
645166297,2,,Unknown
645235385,2,5.6.2000,Москва
645571892,2,,Новая (Таицкое г/п)
645674772,2,31.12.1997,Санкт-Петербург
645860540,2,13.5.1986,Unknown
645894936,1,25.7.2006,Unknown
646037335,2,11.12.1993,Unknown
646430287,1,1.5,Unknown
646565605,1,25.8.1999,Unknown
646694351,2,11.2.1985,Чебаркуль
646725762,2,,Донецк
646763985,2,28.3.2000,Unknown
646959500,1,8.4.2008,Тасеево
647225118,1,,Москва
647711155,2,3.3.2008,Unknown
647722017,2,2.4.1974,Unknown
647856945,2,7.6.1995,Unknown
647935689,0,,Lima
647961514,2,6.12.1988,Unknown
648196414,1,20.9.1969,Елец
648662624,2,31.12.1985,Бишкек
648860945,1,2.6.2009,Мичуринск
649216468,2,1.1.2000,Unknown
649448524,2,5.7.1975,Москва
649576287,2,30.4.1979,Сургут
649862444,2,4.4.2007,Unknown
649917021,2,30.1.1980,Санкт-Петербург
649961433,2,,Unknown
649972381,2,,Unknown
650116966,2,1.3.2007,Unknown
650232960,2,,Unknown
650321228,2,27.9.1998,Unknown
650446776,1,17.11,Unknown
650828800,1,18.11.1991,Unknown
651139648,2,14.6.1997,Unknown
651140049,1,21.9.1968,Unknown
651416922,2,31.3.2008,Unknown
651418531,1,22.6.2004,Unknown
651517922,1,29.5.2009,Unknown
652046361,2,10.7.1994,Unknown
652167434,2,,Unknown
652192477,2,,New York City
652635616,2,,Unknown
652638015,1,26.11.2007,Unknown
653012970,2,22.10.1999,Singapore
653035252,2,20.6.1994,Unknown
653063644,1,,Курск
653077394,1,18.11,Unknown
653119060,2,30.6.1965,Unknown
653227244,1,21.8.2007,Unknown
653256853,2,26.9.1976,Unknown
653714746,1,10.12.2005,Unknown
653787550,1,4.5.2007,Unknown
653824984,2,16.4.1978,Вологда
653937301,2,12.1.2006,Unknown
654186234,2,7.7.1999,Unknown
654229578,2,24.3.1999,München
654257261,1,15.4.2001,Unknown
654636498,1,23.6.2008,Unknown
654797861,1,,Unknown
654979882,2,18.5.1995,Unknown
655166716,2,2.2.1992,Unknown
655200635,2,19.5.2000,Unknown
655479377,2,,Сызрань
655535288,1,13.8.2007,Ижевск
655547590,2,15.10.2001,Караганда
655556016,2,,Печоры
655609123,2,,Unknown
655839996,2,,Unknown
655916471,2,25.3.1989,Москва
656036826,2,30.12.1978,Москва
656048308,2,,Unknown
656144150,2,14.12,Unknown
656155471,1,8.2.2007,Unknown
656180173,1,5.1.2007,Unknown
657255391,2,,Unknown
657832829,2,29.9.1992,Unknown
657991113,1,16.1.2005,Санкт-Петербург
657996747,2,31.8.1999,Unknown
658075249,2,9.5.2000,Одинцово
658089752,1,16.10.2006,Unknown
658390043,2,8.6.1999,Unknown
658557856,2,21.3.1999,Unknown
658558987,2,,Unknown
658784883,1,31.7.2007,Unknown
658940970,2,10.8.1980,Unknown
658977790,2,5.10.1996,Unknown
658982784,2,21.1.1987,Giza
658982841,2,12.6.2007,Unknown
659041346,1,12.12,Mayami
659534372,2,,Санкт-Петербург
659554193,2,5.1.1985,Unknown
659560908,2,22.4.1995,Medellín
659655828,1,9.6.2000,Москва
659743444,2,22.10,Unknown
659808330,2,1.12.2000,Unknown
659939680,2,17.3.2005,Гагарин
660218684,2,3.3.1993,Ливны
660522279,1,31.1.2005,Мурманск
660543534,1,18.4.2005,Мурманск
660545556,2,28.8.1992,Unknown
660757522,2,29.11.1977,Unknown
661101113,2,27.12.1986,Шадринск
661170444,2,14.10.1983,Москва
661329234,2,21.5.2007,Екатеринбург
661333931,2,13.11.1996,Unknown
661338942,1,6.2,Unknown
661812547,1,,Unknown
661945924,2,25.6.1998,Шымкент
662077834,2,21.3.1983,Симферополь
662569013,2,,Белогорск
662596943,2,7.5.1994,Саратов
662617351,2,30.8.1978,Unknown
662834841,2,13.8.1977,Unknown
662918805,1,23.8.2002,Unknown
663072062,2,4.11.1994,Ишимбай
663158491,2,15.10,Москва
663175441,2,1.1.1993,Unknown
663347204,2,3.1.1997,Unknown
663726105,2,23.9.2003,Unknown
663803639,1,18.11.2007,Полховский Майдан
664020644,1,7.6.2005,Unknown
664039060,2,16.12.1986,Якутск
664196283,2,12.10.1999,Unknown
664282479,2,,Unknown
664391387,1,17.6.2003,Unknown
664428075,2,8.12.1994,Азнакаево
664452820,2,7.3.1990,Красный Дагестан
664551636,1,7.6.2007,Unknown
664808455,1,9.2,Unknown
664944762,2,7.4.1998,Unknown
665143625,1,1.12.2003,Unknown
665206742,2,4.8.1966,Таганрог
665284056,1,3.6.2009,Unknown
665386904,2,30.5.1990,Paphos
665486417,1,14.7,Unknown
665874829,2,27.9.1978,Madrid
665906700,1,23.9.2005,Петрозаводск
666060539,2,21.10.2006,Unknown
666141966,1,6.9.2005,Unknown
666179896,1,25.7.2005,Екатеринбург
666380225,1,18.2.2006,Unknown
666536504,2,21.9.1971,Unknown
666589772,2,16.5,Unknown
666771126,2,11.2.2008,Unknown
666782616,2,30.12.1980,Unknown
666946152,2,21.2.2007,Unknown
667022082,2,5.4.1985,İstanbul
667173432,2,23.5.2005,Unknown
667732956,2,24.8.1975,Москва
668071950,2,26.5.1989,Unknown
668433972,2,27.3.1985,Симферополь
668518107,2,31.3.2009,Жуковский
668578725,2,29.6.1995,Unknown
668614207,2,22.9.1972,Bogotá
668894054,2,19.8.1979,Хабаровск
668894699,2,23.8.2004,Unknown
669032860,1,,Тюмень
669533800,2,27.8,Illinois
669764965,1,2.11.2006,Сыктывкар
670078001,1,26.2.2009,Unknown
670149499,2,9.2.1990,Unknown
670172128,2,18.2.1995,Unknown
670537722,2,29.7.2007,Unknown
670919015,2,7.7.1977,Ереван
671059303,1,7.10.2000,Unknown
671099970,2,9.4.2008,Санкт-Петербург
671122905,1,10.6.2007,Unknown
671282781,2,24.10.1979,Москва
671584493,2,29.9.1988,Unknown
671667826,2,2.4.1966,Москва
671703425,2,,Unknown
671751877,2,23.3.1973,Кострома
671776552,1,2.2.1968,Unknown
671911824,1,12.9.2008,Unknown
672015237,2,23.5.1993,Unknown
672081582,2,29.8.2007,Unknown
672100063,2,28.2.2007,Unknown
672190295,1,,Орехово-Зуево
672191651,2,8.10.1998,Unknown
672220419,2,1.1.1998,Unknown
672483689,1,11.7.2006,Unknown
672572026,2,12.2.2007,Алексин
672649026,2,12.10.2007,Симферополь
672897730,1,21.10,Unknown
672906912,1,4.6.2003,Москва
672915610,2,21.11.1984,Unknown
673097981,2,29.12.2001,Unknown
673143019,2,3.9.2007,Unknown
673202655,2,11.9.1981,Unknown
673225952,1,25.1.2007,Unknown
673294352,2,13.1.1981,Unknown
673300872,2,9.3.1986,Unknown
673329314,2,5.9.1982,Unknown
673494403,1,23.10.2000,Нижний Тагил
673732974,2,27.3.2005,Unknown
673804516,1,3.8.2003,Караидель
674098095,2,1.3,Улан-Удэ
674297110,1,10.9.2008,Москва
674329060,2,,Москва
674353188,2,15.6.1987,Nakhon Ratchasima
674353549,2,28.6.2009,Тамбов
674616388,1,22.12.1996,Unknown
674619266,2,8.12.1990,Unknown
674708791,2,,Unknown
674712804,2,7.6.1999,Москва
674801844,1,26.11.1991,Unknown
674830563,2,10.1.1998,Unknown
674971394,2,14.9.2007,Unknown
675066784,1,1.12.2006,Unknown
675293058,1,16.9.2009,Unknown
675297119,2,15.9.2007,Unknown
675323691,2,,Unknown
675501873,2,5.3.1986,Unknown
675562511,1,29.9.2006,Unknown
675575823,1,14.4.2004,Unknown
675576301,2,22.8.1990,Bethlehem
675706211,2,24.2.2006,Unknown
675909824,2,19.3.1994,Unknown
675918661,2,22.7.1968,Unknown
675979866,1,,Unknown
676035397,1,9.4.2004,Unknown
676264768,2,11.11,Чита
676325856,1,,Unknown
676628119,2,23.9.2007,Unknown
676701455,2,18.11.1986,Тула
676840164,2,,Набережные Челны
677068105,2,,Unknown
677068407,1,13.3.2001,Москва
677490104,2,3.11.2007,Unknown
677586763,2,,Стерлитамак
677657839,1,19.2,Сызрань
677771022,1,,Братск
677785778,2,24.7.1955,Unknown
677854132,1,6.7,Москва
677856720,1,25.5.1950,Медвежьегорск
677970973,2,26.2.2002,Unknown
678016866,2,1.10,Чита
678094738,1,29.9,Unknown
678650220,2,,Unknown
678860551,2,9.11.1990,Unknown
678996855,2,4.9.1980,Quito
679462740,2,12.10.2003,Unknown
679562383,2,5.4.1993,Bangkok
679736792,2,13.11.1971,Unknown
679981169,1,4.9.2007,Unknown
680111428,2,21.9.1979,Unknown
680255701,2,,Псков
680269397,2,6.1,Кашира
680296633,2,14.3.1992,Алматы
680365101,2,16.1.1981,Unknown
680835847,2,17.4.1985,Toronto
680997436,2,16.8.2005,Unknown
681019650,2,22.1,Казань
681449781,2,5.6.1989,Unknown
681520287,2,23.1.2007,Unknown
681567616,2,1.7,Могилёв
681569742,1,17.9.2001,Unknown
681591336,2,19.11,Череповец
681641909,1,4.12,Unknown
681900012,2,12.10.2007,Unknown
681964128,2,3.4.1986,Unknown
682047792,2,20.6.2007,Unknown
682058075,2,12.5.1987,Unknown
682068527,1,,Unknown
682326253,1,,Unknown
682410934,1,3.11.2008,Одинцово
682471309,2,29.12.2007,Москва
682638930,2,9.6.2007,Unknown
682668523,2,13.1.2007,Ростов-на-Дону
682705713,1,11.11.2007,Unknown
682727947,1,29.6,Unknown
682985329,2,10.11.1975,Новосибирск
683073473,2,15.11.1994,Unknown
683113730,2,1.1.1962,Unknown
683483336,1,28.10.2006,Unknown
683582127,2,23.10.2000,Unknown
683762674,2,20.11.2007,Unknown
683773072,1,10.9.2006,Unknown
683937705,1,9.3.2002,Unknown
684128202,1,24.7.2007,Unknown
684484024,1,18.11,Unknown
684485251,1,17.12.2009,Unknown
684493381,2,4.4.1963,Unknown
684590701,2,30.5.2000,Нижний Новгород
684768362,2,9.1.1975,Unknown
684807608,1,,Unknown
685031767,2,24.3.1984,Тула
685115855,1,16.11,Unknown
685137065,1,15.9.2006,Unknown
685368720,2,8.9.2005,Орск
685491955,1,13.2.2007,Unknown
685528296,1,,Unknown
685577859,1,14.2.2007,Unknown
685640335,2,13.8.2004,Unknown
685698164,2,6.11.2007,Unknown
685975344,1,25.3.2007,Красный Пахарь
686238641,1,4.12.2008,Unknown
686342258,2,29.10.2007,Unknown
686571274,1,9.11.2005,Воронеж
686654268,2,28.11.2006,Unknown
686752187,2,16.8.2002,Unknown
687080463,1,11.11.2007,Unknown
687166686,2,5.9.1990,Unknown
687385583,2,30.11.1989,Unknown
687568216,2,4.4.1983,Unknown
687583478,1,25.6.2007,Бор
687970497,1,18.3,Unknown
687976047,2,27.2.1982,Unknown
688226759,2,5.12.1998,Юмагузино
688449704,2,23.5.1984,Unknown
688451696,2,,Москва
688579157,2,23.2.1988,Челябинск
688954717,2,8.10,Unknown
688979894,2,28.3.1992,Unknown
689098154,2,29.3.1995,Unknown
689155325,2,,Стерлитамак
689273733,2,,Unknown
689375052,2,13.4.1984,Сочи
689453863,2,10.12.2003,Unknown
689506171,1,3.11.2001,Unknown
689716842,1,9.8.2009,Сочи
689744761,2,12.7.1960,Москва
690594687,2,20.12.1990,Unknown
690942280,2,,Unknown
691481779,2,13.1.1972,Unknown
691514660,2,14.4.2007,Unknown
691530013,2,14.12.2008,Unknown
691693403,2,26.4.1970,Челябинск
691697008,2,,Unknown
691698332,2,11.3.1996,Одесса
691702628,2,,Unknown
691873139,1,9.2.2007,Unknown
691954705,2,24.3.1999,Ставрополь
692076265,2,22.6.1995,Рязань
692253839,1,2.2.1980,Unknown
692371238,2,24.8.1960,Unknown
692429368,2,,Unknown
692443188,1,,Unknown
692486963,2,,Guangzhou
692528969,2,12.12.2005,Unknown
692900991,2,4.1.1994,Unknown
692961500,2,1.3.1991,Москва
693002853,1,5.4.2000,Unknown
693004898,1,20.1.1983,Cairo
693008807,2,27.2.1986,Ухта
693036232,1,25.3.2002,Unknown
693082254,1,17.8,Каменск-Шахтинский
693194705,2,3.3.1981,Самарканд
693368559,2,10.2.1993,Satu Mare
693428019,2,17.3.2006,Москва
693730925,2,25.12.2002,Unknown
693759249,2,23.1.2006,Unknown
693858741,2,17.4.1985,Unknown
694052660,2,18.12.2007,Unknown
694171260,2,2.8.1974,Unknown
694299262,1,19.12.2007,Unknown
694334990,2,1.9.1990,Unknown
694658919,2,18.9.2002,México
694773460,1,22.12.2007,Новочеркасск
694813602,2,28.12.2006,Омск
694984379,2,21.3.2001,Unknown
695182821,1,12.11.2004,Unknown
695267172,2,17.2.1980,Unknown
695363572,2,14.4.1986,Unknown
695436813,2,24.5.2002,Unknown
695439832,1,15.6.2007,Unknown
695457644,2,25.11.1960,Unknown
695493133,2,9.8.1989,Москва
695542121,2,19.10.1975,Unknown
695662309,2,26.10.2007,Unknown
695910148,2,4.12.1996,Unknown
695992979,1,1.6.1985,Unknown
696024691,2,,Unknown
696039862,2,21.11.1977,Unknown
696233617,2,2.6.1982,Великий Новгород
696262004,1,25.2.2007,Unknown
696288478,2,,Unknown
696312666,2,11.11.2006,Unknown
696353663,1,,Unknown
696358981,2,5.12.1995,Unknown
696436389,1,10.5.2010,Москва
696599594,1,1.5.2009,Unknown
696605083,1,8.5.2007,Unknown
696702618,1,1.4.2007,Unknown
696831204,2,9.4.1988,Холмск
697069394,2,10.11.2002,Unknown
697077764,1,2.7.1993,Unknown
697128168,2,12.4.1995,Pathein
697137966,1,,Unknown
697143723,2,2.5.1982,Unknown
697426046,2,27.5,Якшур-Бодья
697511659,2,12.12.1992,Владивосток
697578327,2,5.1.1996,Unknown
697631486,2,10.6.2000,Unknown
697683843,2,16.11.1983,Unknown
697688002,1,12.5.2008,Unknown
697745363,2,27.11.1987,Unknown
697873740,2,9.1.2008,Unknown
697935849,2,21.5,Стерлитамак
697949788,2,5.5.2006,Unknown
698097721,2,13.1.1998,Unknown
698120594,2,25.9.1972,Unknown
698159694,2,22.6,Красноярск
698200628,2,10.11.1990,Шатура
698239185,2,8.12.2001,Барыбино
698585473,2,2.11,Unknown
698718661,2,4.2.2007,Unknown
698791713,2,10.2.2006,Челябинск
698801551,2,5.11.1982,Unknown
698812613,1,14.11,Сосногорск
698933852,1,5.5.2005,Unknown
699098962,2,29.2,Unknown
699179975,2,17.12.2000,Santa Fe
699625133,1,3.3.2009,Гусь-Хрустальный
699667622,1,20.1.2008,Unknown
699704883,1,15.10.2008,Unknown
699734782,2,30.8.2002,Соликамск
699938257,2,28.4.1993,Unknown
699977401,1,24.10.2009,Москва
700206961,2,22.4.2005,Unknown
700270651,2,8.4,Армавир
700370763,2,28.3.2001,Иваново
700372818,2,6.3.1992,Unknown
700413148,1,,Unknown
700422722,2,9.7.1982,Unknown
700597196,2,4.4.1977,Herat
700645110,1,15.8.2005,Unknown
700825974,1,4.10,Unknown
700859016,2,9.1.2003,Unknown
700866666,2,10.2.1992,Unknown
701045873,1,10.1.2008,Unknown
701115230,2,26.1.2001,Unknown
701136777,2,12.2.1985,Северск
701171829,2,12.7.2007,Unknown
701275355,1,28.5.2008,Unknown
701370929,1,28.3.2008,Unknown
701451413,2,,Минск (деревня)
701473538,2,13.8.1969,Киров
701667192,2,14.1.1999,Unknown
701683349,1,12.8.2005,Unknown
701842683,2,25.8.1988,Lima
701954705,1,3.2.2009,Череповец
702134510,2,20.2,Unknown
702173812,2,22.7,Unknown
702591248,2,1.12.1997,Unknown
702783108,2,10.5.2007,Unknown
702903038,2,,Шлиссельбург
702933827,2,,Unknown
702940063,2,,Unknown
703178766,2,31.3.1951,Армавир
703246329,2,7.5.1979,Белогорск
703789808,2,22.2.1996,Чита
703981174,1,11.7.2010,Unknown
704329445,2,28.8.1982,Керчь
704429525,2,8.8.1985,Дмитриев
704439982,2,2.9,Unknown
704497205,2,10.2.1971,Москва
704598730,2,,Санкт-Петербург
704727711,2,3.11.2003,Unknown
704964196,1,23.1.2007,Красные Липки
704975942,1,8.3,Unknown
705135459,2,7.12.2008,Новосибирск
705259356,2,15.1.2008,Нижний Тагил
705408652,2,10.7.1998,Unknown
705563888,1,26.8.2008,Unknown
705704629,2,8.10.2000,Unknown
705717090,2,,Unknown
705950313,2,30.11.2003,Unknown
706060180,2,6.4.1982,Unknown
706183263,2,12.10.1980,Unknown
706250512,2,7.4.1997,Unknown
706286527,1,23.10.2003,Unknown
706491331,2,4.2.1980,Керчь
706641370,2,,Unknown
706878138,2,31.7.1972,Unknown
707253392,1,29.5.2000,Unknown
707294124,2,25.2.1999,Unknown
707328979,1,23.8.2001,Unknown
707445526,2,16.6.1982,Русе
707603762,1,18.11.2007,Unknown
707646316,2,21.1.1982,Unknown
707751954,2,18.10.2008,Unknown
707795680,2,29.9.2008,Москва
707981915,2,21.2.1971,Unknown
708069362,2,6.11.2007,Москва
708112422,2,20.5.1998,Murcia
708250983,2,10.12,Unknown
708332514,2,19.9.2007,Unknown
708504233,2,10.12,Unknown
708913028,2,24.12,Санкт-Петербург
709017343,1,6.2.2010,Unknown
709086723,2,30.5.2007,Unknown
709343214,2,13.8.1981,Москва
709481000,1,8.3.2008,Unknown
709509928,2,30.3.1996,Unknown
709583606,2,17.8.1980,Unknown
709672395,1,24.10.2003,Unknown
709817355,2,15.12,Симферополь
709872488,2,,Madrid
709891856,2,4.6.1990,Unknown
709919457,2,12.4.1996,Unknown
709992586,2,19.11.1981,Unknown
710039995,2,11.3.2008,Unknown
710080362,2,5.3.1963,Unknown
710270283,2,11.3.2008,Unknown
710410052,1,19.1.2009,Unknown
710425688,2,,Cartago
710482864,2,15.5.1985,Unknown
710550623,1,12.3.2008,Unknown
710762066,2,5.1.1999,Unknown
710918744,2,17.6.1975,Unknown
710925281,2,4.11,Unknown
711041099,2,28.8.1982,Unknown
711094570,2,6.5.1983,Unknown
711168249,1,28.5.2008,Unknown
711274156,2,28.7.1986,Ростов-на-Дону
711447685,2,12.3.1961,Unknown
711476500,2,17.1.1975,Unknown
711516645,2,2.11,Frankfurt am Main
711577240,2,,Unknown
711636545,2,14.3.2008,Unknown
711649560,2,25.11.1965,Unknown
711783807,2,8.10.1998,Unknown
712023401,2,13.5.2000,Минск
712064282,1,6.7.1985,Unknown
712362158,2,13.10.1999,Unknown
712553917,2,7.3.1990,Москва
712643372,1,1.12.2007,Unknown
712649219,2,1.1.1980,Ефремов
712661495,2,17.12.1970,Unknown
712983302,1,15.6.2006,Оренбург
713035437,1,14.8,Малиновка
713240234,2,,Дзержинск
713324899,2,20.3.2008,Unknown
713583894,2,14.2.1973,Unknown
713651856,2,,Екатеринбург
713659844,2,29.2.1964,Unknown
713769883,2,,Волгоград
713808873,1,24.2.2003,Unknown
713973363,2,,Unknown
714033625,2,22.3.1999,Москва
714243755,1,7.1.2009,Unknown
714255004,1,23.3.2008,Unknown
714512522,2,24.10.1989,Unknown
714731669,2,7.5,Unknown
714770959,1,18.5.1990,Unknown
714793972,1,28.1.2010,Unknown
714895728,2,11.3.1981,Unknown
715140831,2,6.2.2008,Unknown
715156698,1,10.3.1988,Unknown
715210301,2,1.3.2000,Paris
715518280,2,2.2.1980,Unknown
715704768,2,,Unknown
715790160,1,7.11.2008,Волгоград
715811008,1,19.9.2006,Unknown
715906105,2,2.6.1995,Unknown
715975703,1,30.5.2010,Unknown
716026834,1,16.2.2008,Unknown
716067993,2,29.7.1975,Unknown
716208133,2,14.2.1965,Unknown
716374273,2,10.9.2001,Unknown
716403862,2,23.2.2007,Иркутск
716412424,1,,Unknown
716472604,2,3.6.2008,Орёл
716493040,2,29.7.2002,Salta
716647655,2,,Unknown
716666356,1,13.12.2007,Unknown
716708300,1,1.4.2008,Unknown
716713595,2,12.5.1988,Unknown
716802934,2,1.6.1983,Челябинск
716876946,2,25.11.1988,Unknown
717027827,1,14.8.2008,Unknown
717031964,2,7.8.1971,Unknown
717054734,1,2.4.2004,Unknown
717127501,2,26.4.1982,Unknown
717355299,2,22.10.1992,Unknown
717372556,2,27.1.1993,Unknown
717410762,2,,Unknown
717415567,1,26.11.2007,Unknown
717434448,2,,Unknown
717561948,2,20.2.2000,Unknown
717795400,1,,Красногорский
718007744,1,21.11.2008,Нижний Новгород
718067679,2,31.7.1974,Unknown
718112551,2,,Unknown
718287574,2,31.5.2006,Уфа
718289256,1,22.4,Unknown
718335594,2,21.12.2009,Unknown
718421749,1,16.11.2004,Unknown
718465960,1,28.12.1985,Unknown
718585812,2,10.3.1971,Unknown
718919406,1,17.9.2002,Unknown
718983012,2,,Ставрополь
718998486,2,30.1.1987,Unknown
719035510,2,4.4.1997,Unknown
719098164,2,17.4.1996,Unknown
719128048,2,10.3.2004,Unknown
719171284,1,20.5.2007,Unknown
719296528,2,2.2.2008,Unknown
719470430,2,14.8.2009,Unknown
719582578,2,27.1.1970,Unknown
719600775,1,13.1.2006,Unknown
719845696,2,18.11.1966,Unknown
719851023,2,15.4.2008,Unknown
719896643,2,18.6.1999,Санкт-Петербург
720061728,1,,Unknown
720147075,1,28.9.2004,Unknown
720249790,1,1.4,Unknown
720256012,2,,Unknown
720273391,2,17.4.2006,Unknown
720401572,1,24.5,Эльдикан
720543190,2,,Unknown
720551256,2,7.2.1982,Unknown
720551723,2,2.11.1982,Unknown
720646519,1,,Unknown
720798709,2,6.7.1993,Unknown
720855125,2,7.5.2007,Unknown
721104048,2,,Unknown
721105319,2,14.4.1992,Unknown
721171375,2,16.10.1977,Unknown
721250654,2,26.9.2000,Unknown
721292654,2,17.3.2008,Unknown
721367765,2,15.5.1961,Unknown
721393217,2,17.8.1999,Unknown
721415940,1,4.2.2008,Unknown
721426715,1,24.4,Unknown
721557625,2,7.12.1985,Unknown
721583621,2,16.4.2008,Unknown
721586478,1,16.5.1990,Елец
721828142,2,14.3.1996,Unknown
721862086,2,23.5.1968,Unknown
721967367,1,4.9.2006,Южно-Сахалинск
722009950,2,11.6.1984,Unknown
722079851,2,,Unknown
722179862,2,,Unknown
722450546,1,23.12,Unknown
722520446,2,10.12.2008,Unknown
722623488,2,13.8.1987,Unknown
722716107,1,19.5.2008,Unknown
722729594,2,10.1.1997,Набережные Челны
723262069,2,25.9.2001,Unknown
723307973,2,,Unknown
723360943,2,,Unknown
723399158,1,31.5.2008,Unknown
723417683,2,2.12,Железногорск
723431755,2,28.2.2001,Unknown
723467023,2,6.9,Казань
723551669,1,16.10.2008,Unknown
724176027,2,30.9,Unknown
728115310,2,14.2.1902,Unknown
728164179,2,10.5.1972,Unknown
728211881,2,6.5.2008,Unknown
728251191,1,,Unknown
728344091,2,19.11.1991,Unknown
728402335,2,22.8.1984,Unknown
728424955,2,20.2.2001,Unknown
728442885,1,4.6.2008,Unknown
728466025,2,1.1.1991,Unknown
728499300,2,8.7.1969,Unknown
728556903,2,25.9.2007,Unknown
728575425,2,23.3.2008,Unknown
728609995,2,9.4.1981,Чита
728765377,2,,Unknown
728789734,2,20.11.1983,Unknown
728830841,2,18.3.1990,Unknown
729000243,1,13.6.2008,Unknown
729001683,2,24.2.1960,Unknown
729092037,1,11.9,Unknown
729108748,2,4.4.1989,Unknown
729207593,2,1.6.1981,Unknown
729227073,2,12.5.2008,Unknown
729254070,2,11.10.1996,Unknown
729265012,2,19.7.1981,Unknown
729307406,1,12.7.2007,Unknown
729316003,1,6.1.2009,Unknown
729332484,1,,Unknown
729414135,2,4.5.1972,Tehran
729748663,1,4.10.2009,Пермь
729785672,1,,Mystic
729840688,1,20.6.2008,Unknown
729879824,2,15.11.1992,Unknown
729893062,2,3.4.1994,Unknown
730026959,1,,Unknown
730393679,2,17.9.1996,Unknown
730519632,2,13.5.2008,Unknown
730633613,2,19.8.1995,Unknown
730689205,1,25.7.2007,Unknown
730743094,2,2.12.1978,Unknown
730770333,2,,Unknown
730792147,1,28.5,Unknown
730837157,2,23.5,Тюмень
730872558,2,8.8.1996,Unknown
730875998,2,1.6.1997,Unknown
731039927,2,25.7.1981,Unknown
731045284,2,9.8,Unknown
731056395,1,,Unknown
731159534,2,27.1.1985,Unknown
731294601,2,3.8.1999,Москва
731321461,2,12.6.2004,Unknown
731333077,2,,Unknown
731347579,2,11.11,Unknown
731350317,2,15.6.1991,Unknown
731370339,2,19.9.1987,Unknown
731404978,1,13.2.1974,Unknown
731411365,1,28.2.2008,Unknown
731573582,2,29.5.1970,Unknown
731574134,1,27.10.2006,Unknown
731638082,1,9.10.1990,Unknown
731642851,2,26.5.1911,Unknown
731643650,2,20.7,Москва
731702330,2,16.11.2004,Unknown
731824604,2,28.10.2008,Unknown
731860046,2,9.6.1930,Unknown
731873990,1,4.11.2006,Unknown
732000571,1,25.5.2008,Unknown
732158153,1,15.3.1986,Красноярск
732367957,2,15.5,Санкт-Петербург
732387420,2,26.9.1994,Unknown
732508244,1,13.12.2007,Серпухов
732518387,1,21.1,Unknown
732543959,2,31.8.2007,Unknown
732575257,2,9.6.1980,Эльбан
732625424,2,18.1.1984,Unknown
732731363,2,,Unknown
732731403,2,4.12.1994,Oran
732970537,1,6.5.2010,Unknown
733104930,2,6.6.2008,Тель-Авив
733229431,2,,Unknown
733355688,2,2.3.1988,Unknown
733500526,2,17.6.1989,Санкт-Петербург
733531409,1,31.8.2007,Unknown
733680065,2,1.1.1955,Unknown
733756475,2,8.6.1994,Unknown
733881185,2,4.8.2005,Unknown
733920664,1,30.11.2006,Челябинск
733947419,1,,Unknown
733975214,2,15.12.1965,Москва
734135698,2,11.6.2008,Unknown
734159774,1,17.9,Unknown
734174120,1,24.5,Краснодар
734244654,2,7.11,Unknown
734346053,2,,Unknown
734460121,2,5.10.1995,Unknown
734768085,2,11.5.1990,Unknown
734874826,2,,Москва
735141520,2,19.6.2008,Unknown
735144359,1,17.6.2000,Unknown
735169767,1,25.4.2009,Unknown
735197503,2,4.3.2000,Unknown
735296724,2,11.8.2004,Unknown
735356106,1,15.5.1923,Unknown
735420653,2,26.7.1988,Unknown
735829140,2,24.1.1996,Шимановск
735938820,2,11.10.1988,Unknown
736065038,2,3.10.1981,Unknown
736103457,2,29.10.2008,Unknown
736158895,2,,Тимашевск
736161508,1,23.5.2009,Нижнекаменка
736273665,2,12.6.2008,Unknown
736372109,2,,Unknown
736392738,1,10.7.2009,Unknown
736554063,1,27.5.2008,Unknown
736603543,2,1.1.1970,Санкт-Петербург
736788588,1,30.6.2008,Unknown
736797470,2,5.5.2008,Unknown
736978055,2,24.1.1994,Bangkok
737064582,1,11.7.2007,Unknown
737096575,1,15.10.2010,Unknown
737097909,2,22.7.1999,Москва
737168939,2,10.4.1997,Unknown
737324483,1,10.12.2007,Магнитогорск
