user_id,sex,bdate,city,age
746625062,Мужской,20.12.2007,Unknown,17.0
746731520,Женский,3.12.2002,Unknown,22.0
746870065,Женский,17.10.2000,Unknown,24.0
746981527,Женский,2.1.1999,Санкт-Петербург,26.0
747125642,Женский,Неизвестно,Unknown,
747155397,Мужской,3.11,Unknown,
747314869,Женский,26.11.2008,Москва,16.0
747368035,Мужской,10.3.2003,Unknown,22.0
747401724,Женский,8.2.1998,Unknown,27.0
747514348,Женский,Неизвестно,Unknown,
747515563,Мужской,7.3.2002,Unknown,23.0
747600504,Женский,9.7.2006,Волгоград,18.0
747625197,Женский,18.3.2006,Unknown,19.0
747678392,Мужской,21.8.2007,Новосибирск,17.0
747679970,Женский,28.1.1974,Unknown,51.0
747777478,Женский,3.4.1971,Unknown,53.0
747784203,Мужской,15.2.2000,Unknown,25.0
747829459,Мужской,4.1.1999,Unknown,26.0
747858251,Женский,24.1.2004,Москва,21.0
747879812,Женский,23.5.1977,Краснодар,47.0
747975784,Женский,7.2.1992,Нижний Новгород,33.0
748004501,Мужской,26.6.2001,Unknown,23.0
748046101,Женский,3.2.2007,Unknown,18.0
748111767,Женский,3.9.2002,Unknown,22.0
748113591,Женский,28.6.1990,Unknown,34.0
748121358,Мужской,14.6.2008,Unknown,16.0
748209462,Мужской,28.11.2008,Unknown,16.0
748305105,Женский,17.4.2006,Самара,18.0
748359435,Женский,26.1.1996,Unknown,29.0
748383365,Женский,4.9.2009,Unknown,15.0
748538071,Женский,5.7.1990,Куркино,34.0
748607493,Мужской,9.7.2003,Unknown,21.0
748680582,Женский,15.9.1995,Unknown,29.0
748723956,Мужской,8.2.1972,Unknown,53.0
748750610,Женский,Неизвестно,Unknown,
748785044,Женский,1.9.1978,Unknown,46.0
748848609,Женский,13.3.1984,Unknown,41.0
748862196,Мужской,16.2,Unknown,
748900014,Мужской,12.4.1954,Unknown,70.0
748920017,Женский,Неизвестно,Малая Пурга,
748927319,Женский,Неизвестно,Ташкент,
748952897,Мужской,14.6,Unknown,
748978247,Женский,16.7.2005,Unknown,19.0
749084166,Женский,14.3.1970,Unknown,55.0
749090602,Мужской,16.3.2006,Unknown,19.0
749172119,Мужской,14.4.1991,Unknown,33.0
749195286,Мужской,9.9.2008,Unknown,16.0
749222268,Женский,2.9.2003,Unknown,21.0
749296104,Женский,27.6.1993,Димитровград,31.0
749300888,Мужской,29.3.2008,Unknown,16.0
749401597,Мужской,30.4.2009,Unknown,15.0
749418802,Женский,11.2.1986,Unknown,39.0
749428021,Женский,9.3.2004,Unknown,21.0
749440402,Мужской,28.2.2000,Unknown,25.0
749472975,Женский,23.3.2008,Unknown,17.0
749494247,Мужской,11.9.1992,Unknown,32.0
749606417,Женский,24.7.2005,Unknown,19.0
749626875,Мужской,8.1.2005,Unknown,20.0
749650088,Женский,15.3.1998,Unknown,27.0
749683943,Мужской,20.2.2001,Unknown,24.0
749771612,Мужской,17.11.2006,Unknown,18.0
749891887,Женский,4.2,Санкт-Петербург,
749931842,Мужской,13.9.1999,Unknown,25.0
749950641,Женский,3.11.1994,Unknown,30.0
750023853,Женский,24.12.2007,Unknown,17.0
750062399,Мужской,8.9.2008,Unknown,16.0
750116024,Мужской,1.7.2008,Unknown,16.0
750322401,Женский,10.5.1986,Unknown,38.0
750366156,Мужской,21.3.2009,Unknown,16.0
750504599,Женский,9.3.2000,Unknown,25.0
750653975,Женский,2.10.2000,Unknown,24.0
750802519,Женский,24.7.2002,Unknown,22.0
751032831,Женский,14.12.2007,Unknown,17.0
751154951,Мужской,3.1.2005,Unknown,20.0
751188361,Женский,9.9.1989,Самара,35.0
751244868,Женский,31.1.1981,Unknown,44.0
751275344,Женский,20.9.1989,Unknown,35.0
751400918,Женский,14.5.1993,İstanbul,31.0
751437226,Женский,13.6.2005,Казань,19.0
751481207,Женский,21.9.2001,Москва,23.0
751519370,Женский,Неизвестно,Unknown,
751623472,Женский,Неизвестно,Санкт-Петербург,
751803658,Женский,6.10.1952,Мелитополь,72.0
751814812,Женский,26.5.1989,Unknown,35.0
751814925,Женский,21.11.1978,Unknown,46.0
752088501,Мужской,18.2.2009,Unknown,16.0
752157880,Мужской,30.3.2006,Unknown,18.0
752377907,Мужской,1.3.2006,Набережные Челны,19.0
752387691,Женский,12.2.2000,Москва,25.0
752583655,Женский,Неизвестно,Unknown,
752651657,Женский,23.5.2007,Москва,17.0
752709189,Женский,12.12.1987,Unknown,37.0
752787544,Женский,27.7.1985,Unknown,39.0
752797059,Мужской,24.1.2006,Unknown,19.0
752822511,Женский,13.7.1999,Unknown,25.0
752859819,Женский,31.12.1986,Unknown,38.0
752878463,Мужской,3.9.2008,Unknown,16.0
752919668,Женский,2.5.2005,Unknown,19.0
752970459,Женский,8.10.1997,Unknown,27.0
753049360,Женский,29.7.1980,Витебск,44.0
753065199,Женский,2.3.2001,Unknown,24.0
753142996,Женский,17.5.2003,Unknown,21.0
753148972,Женский,18.6.1992,Unknown,32.0
753185192,Женский,23.5.1981,Unknown,43.0
753192992,Женский,25.3.1988,Unknown,36.0
753284468,Мужской,3.1.2002,Unknown,23.0
753421097,Женский,21.1,Unknown,
753452574,Женский,6.10.1980,Томск,44.0
753597841,Женский,16.8.2002,Unknown,22.0
753608897,Мужской,25.10.2002,Старый Оскол,22.0
753676687,Женский,19.8.1992,Unknown,32.0
753813050,Женский,9.3.1991,Unknown,34.0
753841999,Женский,5.10.1985,Unknown,39.0
753914968,Женский,3.1.1990,Unknown,35.0
753996399,Мужской,Неизвестно,Unknown,
754024020,Женский,15.3.1987,Unknown,38.0
754078885,Женский,7.7.2007,Unknown,17.0
754144264,Мужской,15.4,Unknown,
754188005,Женский,Неизвестно,Unknown,
754235295,Женский,Неизвестно,Смоленск,
754298184,Женский,Неизвестно,Волгоград,
754315312,Женский,12.12.1979,Unknown,45.0
754323968,Женский,23.2.1975,Unknown,50.0
754413520,Женский,10.11.2004,Санкт-Петербург,20.0
754461867,Женский,23.7.2000,Unknown,24.0
754537784,Женский,5.10.1983,Нукус,41.0
754628533,Женский,26.4.1998,Unknown,26.0
754770608,Женский,2.5.2000,Unknown,24.0
755076057,Женский,1.6.1983,Unknown,41.0
755132504,Женский,29.7.2000,Unknown,24.0
755140938,Мужской,24.9.2008,Unknown,16.0
755145565,Мужской,11.11.1911,Gaziantep,113.0
755219558,Мужской,15.10,Unknown,
755277631,Женский,24.11.1978,Unknown,46.0
755318678,Мужской,Неизвестно,Unknown,
755395256,Женский,11.2.2006,Rokycany,19.0
755397994,Женский,27.11.1980,Unknown,44.0
755407049,Женский,3.1.1987,Unknown,38.0
755466900,Женский,4.2.2003,Unknown,22.0
755538368,Мужской,3.4.2000,Unknown,24.0
755589575,Женский,29.9.1982,Unknown,42.0
755605128,Женский,4.5.1986,Unknown,38.0
755702586,Мужской,Неизвестно,Чыргакы,
755718853,Женский,20.12.2000,Unknown,24.0
755735483,Женский,Неизвестно,Полярные Зори,
755757048,Женский,Неизвестно,Antalya,
755771578,Женский,12.12.1999,Unknown,25.0
756249326,Женский,Неизвестно,Unknown,
756260641,Мужской,5.6.2005,Unknown,19.0
756286367,Мужской,29.6,Unknown,
756340467,Мужской,1.10.2008,Unknown,16.0
756427277,Женский,27.9.1985,Unknown,39.0
756427289,Женский,5.12.1987,Unknown,37.0
756609709,Мужской,11.5.2003,Unknown,21.0
756617146,Мужской,Неизвестно,Unknown,
756628557,Мужской,14.9.2008,Unknown,16.0
756649441,Женский,17.1.2005,Йошкар-Ола,20.0
756701309,Женский,2.7.1988,Unknown,36.0
756800503,Женский,Неизвестно,Unknown,
756809617,Мужской,25.9.2008,Unknown,16.0
756904303,Женский,18.7.1991,Unknown,33.0
757012853,Мужской,30.6.2008,Unknown,16.0
757084900,Мужской,26.8.2008,Unknown,16.0
757107796,Мужской,Неизвестно,Саратов,
757179703,Женский,12.2.1968,Unknown,57.0
757199430,Женский,14.3.1990,Unknown,35.0
757291209,Женский,10.9.2000,Нижний Новгород,24.0
757498636,Женский,Неизвестно,Unknown,
757687193,Женский,26.9,Unknown,
757914161,Мужской,14.10.1998,Unknown,26.0
758011721,Мужской,Неизвестно,Владимир,
758014940,Мужской,28.12.1990,Unknown,34.0
758103189,Мужской,18.2.2007,Unknown,18.0
758165352,Женский,9.8.1994,Unknown,30.0
758221706,Женский,11.5.1988,Unknown,36.0
758308534,Мужской,16.5.1987,Unknown,37.0
758468175,Женский,15.5,Unknown,
758721417,Женский,7.3.1987,Unknown,38.0
758753678,Женский,18.12.2003,Unknown,21.0
758926254,Мужской,28.11.2008,Unknown,16.0
759148431,Женский,17.3.1976,Unknown,49.0
759194396,Мужской,12.12,Unknown,
759248312,Мужской,6.6.2000,Unknown,24.0
759252906,Женский,30.3.2000,Unknown,24.0
759260661,Мужской,15.8.2007,Unknown,17.0
759290835,Мужской,10.3,Балаганск,
759388391,Мужской,Неизвестно,Улан-Удэ,
759615397,Женский,21.8.2003,Unknown,21.0
759670008,Женский,1.5.1980,Unknown,44.0
759686399,Женский,29.6.1990,Unknown,34.0
759765413,Женский,5.7.2004,Unknown,20.0
759827652,Мужской,5.6,Хабаровск,
759829080,Женский,28.1.1978,Unknown,47.0
759983866,Женский,3.11.1997,Unknown,27.0
760039234,Женский,7.7.1992,Unknown,32.0
760071506,Мужской,24.2.2000,Unknown,25.0
760076587,Мужской,Неизвестно,Unknown,
760079914,Мужской,6.8.2000,Unknown,24.0
760088791,Женский,4.11.1991,Unknown,33.0
760306661,Женский,20.12.1996,Самарканд,28.0
760330151,Женский,11.5.1976,Unknown,48.0
760344797,Женский,27.1.1998,Одесса,27.0
760443333,Женский,22.1.1983,Unknown,42.0
760461379,Женский,6.4.1992,Unknown,32.0
760520737,Женский,8.7.1993,Нижний Тагил,31.0
760541642,Женский,20.9.1991,Unknown,33.0
760671686,Женский,12.10.1984,Калуга,40.0
760949302,Женский,24.9.2004,Москва,20.0
761108243,Женский,22.9.2010,Unknown,14.0
761129401,Женский,8.1.2011,Unknown,14.0
761266920,Мужской,11.9.2007,Unknown,17.0
761326061,Женский,9.8.1980,Unknown,44.0
761434627,Женский,16.12.1986,Unknown,38.0
761454542,Женский,18.6.1971,Unknown,53.0
761476220,Мужской,13.8,Березовский,
761673794,Мужской,9.3.1979,Краснодарский,46.0
761706674,Женский,9.2.2007,Unknown,18.0
761878940,Мужской,Неизвестно,Unknown,
761919256,Мужской,20.7.2002,Unknown,22.0
762057255,Мужской,Неизвестно,Unknown,
762080765,Мужской,23.9.2005,Unknown,19.0
762130914,Женский,24.2.1977,Unknown,48.0
762149992,Женский,20.2.2000,Unknown,25.0
762408427,Женский,1.5.1988,Unknown,36.0
762577611,Женский,22.1.1980,Unknown,45.0
762599029,Мужской,12.2.2002,Unknown,23.0
762648685,Мужской,19.9.2009,Unknown,15.0
762876674,Женский,Неизвестно,Unknown,
762900304,Женский,29.6.1978,Unknown,46.0
762947156,Мужской,6.7.1980,Unknown,44.0
763012881,Женский,8.8.1968,Unknown,56.0
763031244,Женский,25.4,Ногинск,
763039785,Женский,7.12.1977,Санкт-Петербург,47.0
763047858,Женский,1.1.2000,Unknown,25.0
763093081,Женский,1.2.1968,Samarinda,57.0
763137979,Мужской,17.10.2007,Unknown,17.0
763466249,Женский,6.9.1986,Bergen auf Rügen,38.0
763484485,Мужской,10.2.2009,Unknown,16.0
763546161,Мужской,31.10.2001,Unknown,23.0
763690296,Женский,2.9.1996,Unknown,28.0
763717887,Женский,13.7.1969,Белгород,55.0
763722387,Женский,30.5.1996,Unknown,28.0
763760604,Мужской,1.5.2002,Unknown,22.0
763946468,Мужской,29.6.2010,Unknown,14.0
764111387,Женский,9.2.2000,Unknown,25.0
764145407,Женский,5.11.1981,Unknown,43.0
764174369,Женский,22.5.2000,Unknown,24.0
764206554,Женский,7.4.2005,Unknown,19.0
764218747,Женский,12.9.1978,Unknown,46.0
764221066,Женский,11.9.1998,Unknown,26.0
764232249,Женский,Неизвестно,Unknown,
764264881,Женский,Неизвестно,Unknown,
764335184,Женский,18.1.1980,Unknown,45.0
764347734,Мужской,19.9.2008,Unknown,16.0
764461821,Женский,12.12.1996,Unknown,28.0
764560089,Женский,30.4.1970,Южно-Сахалинск,54.0
764579014,Мужской,18.7.2008,Unknown,16.0
764582744,Женский,28.6.1981,Санкт-Петербург,43.0
764834294,Женский,Неизвестно,Unknown,
764843339,Женский,11.5.1999,Unknown,25.0
764850000,Женский,27.7.2003,Unknown,21.0
764877021,Женский,5.9.2001,Сухуми / Сухум,23.0
764930690,Мужской,15.4.2009,Unknown,15.0
764999566,Женский,18.7.1993,Seoul,31.0
765100174,Мужской,28.6.1980,Unknown,44.0
765136211,Мужской,13.6.2009,Unknown,15.0
765138821,Женский,4.7.1985,Unknown,39.0
765157391,Мужской,Неизвестно,Unknown,
765241694,Женский,28.9.1993,Unknown,31.0
765254980,Женский,Неизвестно,Unknown,
765266115,Женский,8.7.1981,Unknown,43.0
765281868,Женский,5.2.1973,Unknown,52.0
765296113,Женский,Неизвестно,Unknown,
765316018,Женский,26.11.2008,Unknown,16.0
765340885,Мужской,10.1.1994,Владивосток,31.0
765773287,Женский,16.11.1993,Unknown,31.0
765931053,Мужской,2.9.2005,Unknown,19.0
766100912,Женский,14.5.1982,Unknown,42.0
766107553,Женский,30.11.1998,Unknown,26.0
766364750,Женский,28.2.1986,Unknown,39.0
766602490,Женский,23.5,Челябинск,
766774439,Женский,20.10.1997,Боровичи,27.0
766978626,Женский,5.1.2001,Unknown,24.0
767326699,Женский,9.10.1990,Unknown,34.0
767388160,Мужской,13.9.2000,Unknown,24.0
767453103,Мужской,19.3,Unknown,
767513357,Мужской,8.11.1999,Unknown,25.0
767522726,Женский,15.1.1992,Unknown,33.0
767548647,Женский,2.1.2009,Unknown,16.0
767719797,Мужской,15.5.2008,Unknown,16.0
767880560,Мужской,13.6.1995,Unknown,29.0
767938238,Женский,13.3.1981,Unknown,44.0
767957080,Женский,18.12.1987,Unknown,37.0
768235541,Женский,Неизвестно,Ставрополь,
768421216,Женский,29.4.1984,Unknown,40.0
768534537,Мужской,20.2.1998,Воронеж,27.0
768661718,Женский,10.10.2006,Викулово,18.0
768677689,Женский,15.8.2007,Unknown,17.0
768710373,Женский,28.12.1988,Unknown,36.0
768720164,Женский,15.1.2001,Unknown,24.0
768742572,Мужской,26.2.2006,Unknown,19.0
768923480,Мужской,27.11.2006,Unknown,18.0
769077463,Мужской,1.6.2001,Новосибирск,23.0
769192983,Мужской,26.7.2006,Unknown,18.0
769279583,Женский,10.12.2005,Unknown,19.0
769336688,Женский,28.12.1973,Lima,51.0
769344062,Женский,3.1.1993,Unknown,32.0
769548240,Женский,Неизвестно,Unknown,
769579137,Женский,30.3.1990,Unknown,34.0
769586112,Женский,12.8.2002,Unknown,22.0
769621540,Женский,10.7.1966,Unknown,58.0
769633623,Женский,4.7.1974,Unknown,50.0
769649180,Мужской,14.1,Unknown,
769716520,Мужской,15.7.2008,Unknown,16.0
769795836,Женский,17.3.1996,Unknown,29.0
770004309,Женский,18.9.1985,Unknown,39.0
770033548,Мужской,25.4.1991,Unknown,33.0
770141945,Женский,Неизвестно,Одинцово,
770258620,Женский,15.6.1977,Unknown,47.0
770273591,Женский,10.3.2002,Unknown,23.0
770375706,Женский,1.1.1973,Dubia,52.0
770393031,Мужской,2.8.2001,Unknown,23.0
770489792,Мужской,21.8.2003,Unknown,21.0
770576431,Женский,13.12.1979,Unknown,45.0
770687107,Женский,13.3.1978,Unknown,47.0
770749692,Мужской,Неизвестно,Unknown,
770872030,Мужской,19.8.1999,Куминский,25.0
770885869,Женский,8.12.2002,Воронеж,22.0
771017757,Женский,11.9.1995,Москва,29.0
771235516,Женский,9.6.1968,Unknown,56.0
771353098,Мужской,18.7.2000,Unknown,24.0
771436298,Мужской,19.8.1993,Салават,31.0
771541497,Женский,30.6.2009,Брагин,15.0
771581998,Мужской,28.4.2000,Unknown,24.0
771747355,Мужской,6.7.2009,Unknown,15.0
771875645,Женский,Неизвестно,Новороссийск,
771945603,Мужской,Неизвестно,Тверь,
772097903,Женский,12.8.2001,Unknown,23.0
772107976,Мужской,7.3.2008,Unknown,17.0
772153406,Женский,17.2.2008,Unknown,17.0
772183874,Мужской,30.11.2001,Unknown,23.0
772214839,Женский,6.8.1991,Unknown,33.0
772267719,Мужской,10.12.2008,Unknown,16.0
772420499,Женский,19.2.1992,Unknown,33.0
772570503,Женский,13.10.1998,Unknown,26.0
772577678,Женский,Неизвестно,Unknown,
772641877,Мужской,5.8.2003,Unknown,21.0
772756771,Женский,12.8.2007,Ялта,17.0
772779060,Женский,21.2.1992,Unknown,33.0
772842560,Мужской,29.11.1987,Unknown,37.0
773102846,Женский,25.11.1982,Unknown,42.0
773143773,Женский,4.1.1987,Unknown,38.0
773169489,Женский,5.9.2005,Unknown,19.0
773175898,Мужской,17.7.1978,Unknown,46.0
773177954,Мужской,6.6.2008,Unknown,16.0
773540451,Женский,20.12,Кировск,
773622151,Мужской,4.1.2000,Unknown,25.0
773646792,Мужской,23.4,Unknown,
773689653,Мужской,25.2.2008,Unknown,17.0
773745719,Женский,1.11.2001,Unknown,23.0
774047656,Женский,5.8.1999,Unknown,25.0
774071756,Мужской,24.1.2000,Unknown,25.0
774102493,Женский,13.11.2010,Unknown,14.0
774129551,Женский,15.6.1994,Unknown,30.0
774177643,Женский,1.1.2003,İstanbul,22.0
774206104,Женский,6.1.1989,Unknown,36.0
774227838,Мужской,6.3,Среднеуральск,
774298732,Женский,1.1.1991,Unknown,34.0
774298951,Женский,31.12.1989,Unknown,35.0
774331492,Женский,Неизвестно,Unknown,
774332638,Женский,20.8.2000,Unknown,24.0
774335995,Мужской,21.7.2009,Unknown,15.0
774346533,Мужской,19.2.2008,Unknown,17.0
774354828,Женский,23.5.1976,Волгоград,48.0
774367567,Мужской,Неизвестно,Unknown,
774381899,Женский,29.5.2007,Unknown,17.0
774408611,Женский,18.2,Unknown,
774418483,Мужской,29.3.2008,Среднеивкино,16.0
774447123,Мужской,Неизвестно,Тобольск,
774458336,Женский,30.4.1997,Unknown,27.0
774463838,Женский,Неизвестно,Unknown,
774561398,Женский,8.9.1971,Unknown,53.0
774562882,Женский,17.5.1983,Unknown,41.0
774579138,Мужской,2.6.2008,Unknown,16.0
774687196,Женский,24.12.1984,Unknown,40.0
774721420,Женский,5.3.1970,Unknown,55.0
774776440,Женский,16.5.1995,Unknown,29.0
774903281,Женский,10.3.1994,Unknown,31.0
774910032,Мужской,28.12.2002,Unknown,22.0
775020017,Мужской,19.8.1968,Великий Новгород,56.0
775029430,Мужской,19.1.2005,Unknown,20.0
775039601,Мужской,12.8.2005,Unknown,19.0
775114934,Мужской,18.2.2000,Unknown,25.0
775157955,Женский,7.6.1996,Тоцкое,28.0
775302179,Женский,12.10.1979,Unknown,45.0
775305991,Женский,4.4.1988,Unknown,36.0
775325321,Мужской,7.11.2008,Уфа,16.0
775435713,Женский,5.4.1980,Новосибирск,44.0
775497252,Женский,Неизвестно,Unknown,
775636192,Женский,2.12.1986,Unknown,38.0
775892559,Женский,25.5.1985,Unknown,39.0
775950910,Женский,21.5.1985,Unknown,39.0
776024070,Женский,21.5.2008,Unknown,16.0
776052211,Женский,25.11.1990,Unknown,34.0
776149013,Женский,17.1.1994,Unknown,31.0
776218492,Женский,23.11.2008,Unknown,16.0
776235324,Мужской,12.8.2008,Unknown,16.0
776245192,Мужской,9.7.2003,Unknown,21.0
776255177,Женский,4.11.2003,Unknown,21.0
776266958,Мужской,16.11.2008,Unknown,16.0
776273267,Мужской,13.6.2000,Unknown,24.0
776426050,Женский,26.9.2003,Unknown,21.0
776439708,Женский,12.11.1997,Bamako,27.0
776505100,Мужской,15.1.1992,Unknown,33.0
776730547,Женский,3.4.1990,Unknown,34.0
776764519,Мужской,21.5.2010,Unknown,14.0
776806094,Женский,18.5.2000,Unknown,24.0
776853635,Мужской,1.12,Unknown,
776856182,Женский,23.9.1971,Омск,53.0
776889709,Женский,5.5.1980,Unknown,44.0
776899139,Мужской,8.9.2010,Unknown,14.0
777010160,Мужской,30.12.1973,Unknown,51.0
777014841,Женский,26.1.1990,Курск,35.0
777044225,Женский,26.6.2000,Unknown,24.0
777130628,Мужской,11.11.2001,Unknown,23.0
777152250,Женский,25.8.1978,Unknown,46.0
777218795,Мужской,Неизвестно,Unknown,
777225819,Мужской,Неизвестно,Unknown,
777290634,Мужской,31.1.2001,Unknown,24.0
777302220,Женский,21.12.2007,Мозырь,17.0
777323259,Женский,15.3.1990,Unknown,35.0
777325424,Женский,1.5.1982,Unknown,42.0
777343435,Женский,Неизвестно,Unknown,
777349138,Женский,28.7.1998,Unknown,26.0
777424552,Мужской,9.7.1980,Unknown,44.0
777426337,Мужской,26.10.1983,Unknown,41.0
777789794,Мужской,15.5.2003,Unknown,21.0
778165226,Мужской,28.5.2010,Первоуральск,14.0
778211700,Женский,11.11.1990,Unknown,34.0
778340648,Женский,1.1.2001,Unknown,24.0
778343857,Женский,18.3.2000,Unknown,25.0
778344623,Мужской,10.1.1988,Unknown,37.0
778446668,Мужской,2.2.2008,Unknown,17.0
778526016,Мужской,17.11.2005,Unknown,19.0
778719449,Мужской,Неизвестно,Unknown,
778794672,Мужской,9.8.2005,Unknown,19.0
778809216,Женский,4.4.1991,Unknown,33.0
778886764,Женский,17.5.1993,Unknown,31.0
778888563,Мужской,14.7.2007,Москва,17.0
778932468,Женский,25.11.1996,Ташкент,28.0
779108119,Женский,7.3.1976,Unknown,49.0
779110005,Женский,14.8.2000,Unknown,24.0
779123799,Женский,18.7.1994,Москва,30.0
779124720,Женский,Неизвестно,Unknown,
779144607,Женский,4.6,Unknown,
779159483,Женский,1.4.2002,Минск,22.0
779206587,Женский,11.11,Unknown,
779296627,Мужской,6.4.2000,Unknown,24.0
779363507,Женский,16.1.2003,Unknown,22.0
779363799,Женский,28.12.1980,Unknown,44.0
779427959,Женский,11.11.1987,Unknown,37.0
779603451,Мужской,22.1.2006,Unknown,19.0
779621994,Мужской,Неизвестно,Харьков,
779706797,Женский,20.2.1998,Unknown,27.0
779720554,Мужской,21.5.1971,Unknown,53.0
779725728,Женский,28.5.1998,Unknown,26.0
779906660,Женский,8.6.1979,Unknown,45.0
779931090,Женский,13.10.1999,Unknown,25.0
779999711,Женский,12.7.1982,Unknown,42.0
780203622,Мужской,30.6.2008,Unknown,16.0
780283015,Женский,9.11.1994,Саратов,30.0
780340909,Женский,Неизвестно,Unknown,
780362713,Мужской,Неизвестно,Шерегеш,
780398552,Женский,18.8.2002,Unknown,22.0
780521902,Мужской,Неизвестно,Unknown,
780537251,Мужской,9.5.1988,Волгоград,36.0
780583130,Женский,Неизвестно,Санкт-Петербург,
780590499,Мужской,15.11.2005,Unknown,19.0
780621446,Женский,Неизвестно,Unknown,
780880420,Мужской,12.8,Ростов-на-Дону,
780965152,Женский,12.8.2002,Unknown,22.0
781025543,Женский,13.8.1985,Unknown,39.0
781044846,Мужской,6.12.2008,Unknown,16.0
781234534,Мужской,29.9.2009,Оренбург,15.0
781373540,Мужской,9.4.1989,Unknown,35.0
781528945,Женский,25.8.2008,Unknown,16.0
781649776,Женский,5.3.1984,Unknown,41.0
781744632,Женский,Неизвестно,Unknown,
781767999,Мужской,22.2.2006,Unknown,19.0
781825257,Женский,12.12.1957,Unknown,67.0
781936470,Мужской,Неизвестно,Unknown,
781948272,Женский,29.11.1990,Ставрополь,34.0
781984998,Женский,1.3.2011,Unknown,14.0
782174039,Женский,30.5.1979,Unknown,45.0
782197898,Мужской,1.7.2004,Unknown,20.0
782229719,Женский,13.9.1960,Unknown,64.0
782314667,Женский,5.10.1985,Unknown,39.0
782343752,Женский,21.12.1990,Unknown,34.0
782370663,Мужской,8.7.2004,Unknown,20.0
782381840,Женский,18.8.1986,Unknown,38.0
782401298,Женский,20.6.1978,Unknown,46.0
782464455,Женский,18.11.1988,Unknown,36.0
782579215,Женский,16.1,Москва,
782747912,Женский,13.4.1996,Unknown,28.0
782833046,Мужской,Неизвестно,Unknown,
782853181,Женский,13.7.1957,Unknown,67.0
782855760,Женский,6.2.2005,Unknown,20.0
782872208,Мужской,8.6,Чита,
782915423,Женский,10.11.2002,Караганда,22.0
782919045,Женский,11.12.1998,Unknown,26.0
782942425,Мужской,24.12.2005,Unknown,19.0
782988393,Женский,5.10.1998,Unknown,26.0
782993536,Женский,1.7.2004,Unknown,20.0
782995744,Женский,10.8.1998,Unknown,26.0
783101589,Мужской,3.12.2007,Нижнеудинск,17.0
783134726,Мужской,4.10.2008,Краснокамск,16.0
783267312,Мужской,5.12.2010,Unknown,14.0
783303985,Женский,6.10.1992,Unknown,32.0
783382958,Женский,16.11.1963,Unknown,61.0
783453889,Женский,17.9.1977,Unknown,47.0
783521408,Мужской,19.6.2004,Unknown,20.0
783522066,Женский,17.2.1979,Unknown,46.0
783547197,Мужской,24.10.2000,Unknown,24.0
783598517,Женский,19.2.1901,Unknown,124.0
783693439,Мужской,4.5.2005,Unknown,19.0
783757486,Женский,17.8.2008,Сочи,16.0
783762864,Женский,23.3.1982,Unknown,43.0
783794233,Женский,18.2.1991,Unknown,34.0
783918510,Мужской,Неизвестно,Unknown,
783947243,Женский,20.11,Нижний Новгород,
783952266,Мужской,7.10.2000,Queens,24.0
783973254,Женский,1.9.1957,Шарья,67.0
783988536,Мужской,15.5.2006,Unknown,18.0
784038945,Женский,27.2.1991,Unknown,34.0
784071680,Мужской,4.7.2000,Unknown,24.0
784201220,Женский,21.1.2000,Unknown,25.0
784206381,Женский,13.3.2000,Unknown,25.0
784232079,Женский,16.6.1988,Unknown,36.0
784239287,Женский,31.12.1974,Норильск,50.0
784285983,Женский,10.4.2000,Екатеринбург,24.0
784321652,Мужской,26.5.2004,Unknown,20.0
784407110,Женский,15.2.2006,Unknown,19.0
784596268,Женский,8.11.1998,Unknown,26.0
784675025,Женский,Неизвестно,Algeria,
784693636,Женский,11.12.1998,Unknown,26.0
784781629,Женский,16.6.2002,Unknown,22.0
784819284,Женский,11.4.2007,Unknown,17.0
784863158,Мужской,18.2.1994,Unknown,31.0
784881624,Мужской,16.6.2009,Рязань,15.0
784938092,Мужской,11.1.2001,Unknown,24.0
784953369,Женский,18.5.1987,Unknown,37.0
785063186,Женский,9.8.1987,Unknown,37.0
785169809,Женский,Неизвестно,Unknown,
785241992,Мужской,21.6.1998,Unknown,26.0
785259401,Женский,5.6.1985,Unknown,39.0
785267075,Мужской,8.5.2009,Заволжье,15.0
785469287,Женский,12.2.2004,Unknown,21.0
785589080,Мужской,14.12.1924,Москва,100.0
785682168,Женский,19.11.2001,Unknown,23.0
785707943,Мужской,4.6.1989,Unknown,35.0
785765598,Женский,22.2.2009,Unknown,16.0
785805938,Женский,14.6.1990,Unknown,34.0
785897474,Женский,16.3.2000,Unknown,25.0
785952862,Мужской,30.9.2008,Unknown,16.0
786039781,Мужской,30.1.2000,Unknown,25.0
786087300,Мужской,24.2.2010,Unknown,15.0
786113385,Мужской,Неизвестно,Unknown,
786145570,Женский,13.1.1983,Moscou,42.0
786151856,Мужской,7.4.2006,Unknown,18.0
786185333,Женский,2.1.1999,Unknown,26.0
786286883,Женский,Неизвестно,Омск,
786464037,Женский,1.1.2004,Milano,21.0
786548765,Женский,23.5.1978,Unknown,46.0
786683863,Женский,Неизвестно,Unknown,
786722680,Женский,Неизвестно,Unknown,
786732483,Женский,11.7.2003,Unknown,21.0
786895003,Мужской,4.4.2000,Unknown,24.0
786901819,Мужской,28.1.2006,Unknown,19.0
787314217,Женский,11.11.2001,Кумертау,23.0
787376157,Женский,24.3.1997,Unknown,28.0
787447407,Женский,Неизвестно,Unknown,
787498676,Мужской,25.9.2002,Егорьевск,22.0
787529379,Женский,28.11.1965,Unknown,59.0
